id,displayName,formattedAddress,rating,servesBeer,servesWine,servesCocktails,goodForChildren,goodForGroups,reservable,outdoorSeating,liveMusic,servesDessert,priceLevel,paymentOptions,acceptsCreditCards,acceptsDebitCards,acceptsCashOnly,acceptsNfc,Type
ChIJhYvbf8ExMTARRYf52NSroDA,Yurich martabak & kebab House,"Jl. Putri Merak Jingga No.8H 8i, Kesawan, Medan Barat, Medan City, North Sumatra 20111, Indonesia","4,4",False,False,False,True,True,True,True,False,unknown,PRICE_LEVEL_MODERATE,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False}",True,True,False,unknown,meal_delivery
ChIJ4ZWJgMcxMTARlwUaVf3iNwM,Mie Zhou (å‘¨å®¶éºµ - Zhou's Noodles),"Jalan Timor No.10 TT/47, Gg. Buntu, Kec. Medan Tim., Kota Medan, Sumatera Utara 20232, Indonesia","4,6",unknown,unknown,unknown,True,True,unknown,unknown,True,unknown,PRICE_LEVEL_MODERATE,"{'acceptsDebitCards': True, 'acceptsCashOnly': False}",unknown,True,False,unknown,meal_delivery
ChIJUfV6ysQxMTARXdnz21cb0vU,Kuliner,"Gg. Pendidikan No.71, Ps. Merah Tim., Kec. Medan Area, Kota Medan, Sumatera Utara 20217, Indonesia","5,",False,False,False,True,True,unknown,unknown,unknown,unknown,unknown,{},unknown,unknown,unknown,unknown,meal_delivery
ChIJW4rCJTcuMTAR0IuV2imT5mo,Mie Aceh Titi Bobrok,"Jl. Setia Budi No.17 D, Sei Sikambing B, Kec. Medan Sunggal, Kota Medan, Sumatera Utara 20122, Indonesia","4,3",unknown,unknown,unknown,unknown,True,unknown,unknown,unknown,True,PRICE_LEVEL_INEXPENSIVE,{},unknown,unknown,unknown,unknown,meal_delivery
ChIJ9____5ovMTAR5t-xlDWplA0,Sederhana Restaurant,"Komplek, OCBC, Jl. Ring Road No.80, Asam Kumbang, Kec. Medan Selayang, Kota Medan, Sumatera Utara 20133, Indonesia","4,4",False,False,False,True,True,True,unknown,False,True,PRICE_LEVEL_MODERATE,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False}",True,True,False,unknown,meal_delivery
ChIJwwxvkhgyMTAR_T3Z3fRTPr0,Rumah Makan Uda Sayang,"Jl. Gunung Krakatau No.11, Pulo Brayan Darat II, Kec. Medan Tim., Kota Medan, Sumatera Utara 20239, Indonesia","4,2",False,False,False,True,True,True,False,False,True,PRICE_LEVEL_MODERATE,{},unknown,unknown,unknown,unknown,meal_delivery
ChIJAQhHDcYxMTAR7isZ4k2aBAo,Jade Restaurant,"JW Marriott Medan, Jl. Putri Hijau No.10, Kesawan, Kec. Medan Bar., Kota Medan, Sumatera Utara 20111, Indonesia","4,5",True,True,unknown,True,True,True,False,False,True,unknown,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,True,False,True,meal_takeaway
ChIJMxj5cTYwMTARCsQAHovw7Xg,Sawasdee Thai Restaurant,"Jl. Multatuli Raya, Blok-FF No.36-37, Hamdan, Kec. Medan Maimun, Kota Medan, Sumatera Utara 20151, Indonesia","4,5",False,False,False,True,True,True,False,False,True,PRICE_LEVEL_EXPENSIVE,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,True,False,True,meal_takeaway
ChIJebi_p8gxMTAR5C1dn1LAiVc,Ji Long Chinese Restaurant,"Grand City Hall Medan, JL.Balai Kota ,Medan Kota 20112, Kesawan, Kec. Medan Bar., Kota Medan, Sumatera Utara 20149, Indonesia","4,6",True,unknown,unknown,True,True,True,False,False,True,unknown,"{'acceptsCreditCards': True, 'acceptsCashOnly': False}",True,unknown,False,unknown,meal_takeaway
ChIJD2vxWNIxMTARcN6V9EPkj3Y,Medan Vegetarian,"JL. Airlangga No. 23A-25, Madras Hulu, Kec. Medan Polonia, Kota Medan, Sumatera Utara 20151, Indonesia","4,5",False,False,False,True,True,unknown,unknown,False,unknown,PRICE_LEVEL_MODERATE,{},unknown,unknown,unknown,unknown,meal_takeaway
ChIJFXjiBYAxMTARoYAAHjFZMEY,DF RESTO,"Jl. R. A. Kartini No.5, Madras Hulu, Kec. Medan Polonia, Kota Medan, Sumatera Utara 20151, Indonesia",4,unknown,unknown,unknown,True,True,True,False,False,True,unknown,"{'acceptsCreditCards': True, 'acceptsCashOnly': False}",True,unknown,False,unknown,meal_takeaway
ChIJS6U6gskxMTARct5fEo3hbbM,Tip Top Restaurant,"Jl. Jend. Ahmad Yani No.92 A-B, Kesawan, Kec. Medan Bar., Kota Medan, Sumatera Utara 20212, Indonesia","4,4",True,False,True,True,True,True,True,True,True,PRICE_LEVEL_MODERATE,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,True,False,True,meal_takeaway
ChIJAY9IgMExMTARXu913kec3y4,Sari Laut Nelayan,"Jl. Putri Merak Jingga C-D No.8, Kesawan, Kec. Medan Bar., Kota Medan, Sumatera Utara 20111, Indonesia","4,6",False,False,False,True,True,True,False,False,True,PRICE_LEVEL_EXPENSIVE,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False}",True,True,False,unknown,meal_takeaway
ChIJEfwsALAxMTARJnaJpYPiMXs,Niang Mama,"Jl. Pekanbaru No.28, Pandau Hulu I, Kec. Medan Kota, Kota Medan, Sumatera Utara 20211, Indonesia","4,5",False,False,False,True,True,True,True,False,True,unknown,{'acceptsCashOnly': True},unknown,unknown,True,unknown,meal_takeaway
ChIJBWpsrbUxMTARrciiCz1WVB4,Mie Tiong Sim,"Jl. Selat Panjang No.7, Ps. Baru, Kec. Medan Kota, Kota Medan, Sumatera Utara 20212, Indonesia","4,4",unknown,unknown,unknown,unknown,True,unknown,unknown,unknown,False,PRICE_LEVEL_MODERATE,"{'acceptsCreditCards': False, 'acceptsDebitCards': True, 'acceptsCashOnly': False}",False,True,False,unknown,meal_takeaway
ChIJow416cMxMTARsO8WwFO6-0E,Prime Steakhouse,"JW Marriott Hotel, Jl. Putri Hijau No.10 Lantai LG, Kesawan, Kec. Medan Bar., Kota Medan, Sumatera Utara 20111, Indonesia","4,6",True,True,True,False,True,True,unknown,True,True,unknown,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False}",True,True,False,unknown,meal_takeaway
ChIJ19Bl5cMxMTARj2EEi2tBIuk,SOHO Capital Medan,"Capital Building, Jl. Putri Hijau No.1A 2nd Floor, Kesawan, Kec. Medan Bar., Kota Medan, Sumatera Utara 20111, Indonesia","4,6",True,True,True,False,True,True,True,True,True,PRICE_LEVEL_EXPENSIVE,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False}",True,True,False,unknown,meal_takeaway
ChIJ0W02qUQwMTARTBRl6X0ucmY,KFC,"Jl. Sisingamangaraja Kelurahan No.41, Sitirejo III, Kec. Medan Kota, Kota Medan, Sumatera Utara 20216, Indonesia","4,4",False,False,unknown,True,True,unknown,True,unknown,True,PRICE_LEVEL_MODERATE,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,True,False,True,meal_takeaway
ChIJ4ZWJgMcxMTARlwUaVf3iNwM,Mie Zhou (å‘¨å®¶éºµ - Zhou's Noodles),"Jalan Timor No.10 TT/47, Gg. Buntu, Kec. Medan Tim., Kota Medan, Sumatera Utara 20232, Indonesia","4,6",unknown,unknown,unknown,True,True,unknown,unknown,True,unknown,PRICE_LEVEL_MODERATE,"{'acceptsDebitCards': True, 'acceptsCashOnly': False}",unknown,True,False,unknown,meal_takeaway
ChIJvRzDNEYxMTARq7Rwg3I8Vzc,Makan Enak,"Jl. Sikambing No.52i, Silalas, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20111, Indonesia","4,8",False,False,False,True,True,unknown,unknown,False,unknown,unknown,{},unknown,unknown,unknown,unknown,meal_takeaway
ChIJnShMxdIxMTARRkwrst2CcAk,Lontong Kak Lin,"Jl. Teuku Cik Ditiro No.8m, Madras Hulu, Kec. Medan Polonia, Kota Medan, Sumatera Utara 20151, Indonesia","4,2",False,False,False,True,True,unknown,True,False,True,unknown,{'acceptsCashOnly': True},unknown,unknown,True,unknown,meal_takeaway
ChIJgXqWX8gxMTARH-xlKNLRd3c,Jajananmedan,"Jl. Gandhi No.79, Sei Rengas I, Kec. Medan Kota, Kota Medan, Sumatera Utara 20214, Indonesia",5,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,{},unknown,unknown,unknown,unknown,meal_takeaway
ChIJUfV6ysQxMTARXdnz21cb0vU,Kuliner,"Gg. Pendidikan No.71, Ps. Merah Tim., Kec. Medan Area, Kota Medan, Sumatera Utara 20217, Indonesia",5,False,False,False,True,True,unknown,unknown,unknown,unknown,unknown,{},unknown,unknown,unknown,unknown,meal_takeaway
ChIJ-bZg7HIyMTARdOMdSIdObuc,Medan City,"Medan City, North Sumatra, Indonesia",unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,{},unknown,unknown,unknown,unknown,meal_takeaway
ChIJ3Qq-4IkxMTARggvmdhCNekA,Mie Gacoan SM Raja Medan,"Jl. Sisingamangaraja No.61a, Teladan Bar., Kec. Medan Kota, Kota Medan, Sumatera Utara 20147, Indonesia","4,6",unknown,unknown,unknown,unknown,True,True,unknown,unknown,True,PRICE_LEVEL_INEXPENSIVE,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False}",True,True,False,unknown,meal_takeaway
ChIJN9PdjqUxMTARZJETxlQBGBU,Bakmi keriting Singa,"Jl. Singa No.170, Pandau Hulu II, Kec. Medan Area, Kota Medan, Sumatera Utara 20233, Indonesia","4,5",unknown,unknown,unknown,unknown,True,unknown,unknown,unknown,False,PRICE_LEVEL_MODERATE,{'acceptsCashOnly': True},unknown,unknown,True,unknown,meal_takeaway
ChIJq6qqqtUvMTAR1UbjRddsMYM,Al Jazeerah Restaurant & Cafe Medan,"Jl. K.H. Wahid Hasyim No.66, Babura, Kec. Medan Baru, Kota Medan, Sumatera Utara 20154, Indonesia","4,4",False,False,False,True,True,True,unknown,False,True,unknown,"{'acceptsCreditCards': True, 'acceptsCashOnly': False}",True,unknown,False,unknown,mediterranean_restaurant
ChIJidSK89ExMTAR73klpOi8FlM,The Upper Level,"Jl. Taruma No.52 Level 2, Petisah Tengah, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20112, Indonesia","4,7",False,False,False,unknown,True,True,False,False,True,unknown,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False}",True,True,False,unknown,mediterranean_restaurant
ChIJ93BP2tMxMTARSDkoM-5OmoE,The Edge Restaurant,"Jl. S. Parman No.217, Petisah Tengah, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20111, Indonesia","4,5",True,True,True,True,True,True,True,True,True,unknown,"{'acceptsCreditCards': True, 'acceptsCashOnly': False}",True,unknown,False,unknown,mediterranean_restaurant
ChIJ03ano3wxMTAR34yNwmza5IU,KEWIN KITCHEN,"Jl. DR. Cipto No.9, Anggrung, Kec. Medan Polonia, Kota Medan, Sumatera Utara 20152, Indonesia","4,3",True,True,True,True,True,True,True,False,True,unknown,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False}",True,True,False,unknown,mediterranean_restaurant
ChIJe5beFwgxMTARm9-1MBM4bFM,Almasqa Resto | Kuliner Timur Tengah,"Jl. Arief Rahman Hakim, Sukaramai I, Kec. Medan Area, Kota Medan, Sumatera Utara 20217, Indonesia","4,6",False,False,False,True,True,True,unknown,False,unknown,unknown,"{'acceptsCreditCards': True, 'acceptsCashOnly': False}",True,unknown,False,unknown,mediterranean_restaurant
ChIJ85CC0KcvMTARnQ3BsS0U5lw,Higher Steps Dining,"Jl. Sunggal, Tj. Rejo, Kec. Medan Sunggal, Kota Medan, Sumatera Utara 20122, Indonesia","4,3",True,True,True,True,True,True,True,True,True,PRICE_LEVEL_MODERATE,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False}",True,True,False,unknown,mediterranean_restaurant
ChIJqbccgL8xMTARSWjLssGXF5E,Orchid Restaurant,"Jl. Sutomo No.1, Perintis, Kec. Medan Tim., Kota Medan, Sumatera Utara 20235, Indonesia","4,3",unknown,unknown,unknown,True,True,True,unknown,unknown,True,unknown,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,True,False,True,mediterranean_restaurant
ChIJLd08mr4xMTARphLSzN5sLDs,INTERLOKAL,"Gedung Istana Koki, Jl. Teuku Cik Ditiro No.110A, Madras Hulu, Kec. Medan Polonia, Kota Medan, Sumatera Utara 20152, Indonesia","4,7",True,unknown,unknown,True,True,True,unknown,unknown,True,unknown,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,True,False,True,mediterranean_restaurant
ChIJlZatOjgwMTARq7mi1Yfza6U,O'Flahertys,"Jl. Komodor Udara Adi Sucipto No. 8 U-V, Medan Polonia, Suka Damai, Kec. Medan Polonia, Kota Medan, Sumatera Utara 20219, Indonesia","4,4",True,True,True,True,True,True,False,False,True,PRICE_LEVEL_EXPENSIVE,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False}",True,True,False,unknown,mediterranean_restaurant
ChIJow416cMxMTARsO8WwFO6-0E,Prime Steakhouse,"JW Marriott Hotel, Jl. Putri Hijau No.10 Lantai LG, Kesawan, Kec. Medan Bar., Kota Medan, Sumatera Utara 20111, Indonesia","4,6",True,True,True,False,True,True,unknown,True,True,unknown,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False}",True,True,False,unknown,mediterranean_restaurant
ChIJQ4RX9-4vMTARPnwmoY7cm1g,GH Corner (GHC) Medan,"Jl. Dr. Mansyur No.84B, Padang Bulan Selayang I, Kec. Medan Selayang, Kota Medan, Sumatera Utara 20153, Indonesia","4,5",False,False,False,True,True,True,unknown,False,True,unknown,"{'acceptsDebitCards': True, 'acceptsCashOnly': False}",unknown,True,False,unknown,mediterranean_restaurant
ChIJs9mrhcoxMTAREPUbQbT53BU,"Miramar Restaurant, Medan","Jl. Pemuda No.11 ABC, A U R, Kec. Medan Maimun, Kota Medan, Sumatera Utara 20212, Indonesia","4,4",False,False,False,True,True,True,False,False,True,PRICE_LEVEL_EXPENSIVE,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False}",True,True,False,unknown,mediterranean_restaurant
ChIJqUG4acYvMTARWSccb4HAFU4,Desadesa Resto,"Jl. Setia Budi No.190/12, Tj. Rejo, Kec. Medan Sunggal, Kota Medan, Sumatera Utara 20154, Indonesia","4,3",unknown,unknown,True,True,True,True,True,True,True,PRICE_LEVEL_MODERATE,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False}",True,True,False,unknown,mediterranean_restaurant
ChIJAY9IgMExMTARXu913kec3y4,Sari Laut Nelayan,"Jl. Putri Merak Jingga C-D No.8, Kesawan, Kec. Medan Bar., Kota Medan, Sumatera Utara 20111, Indonesia","4,6",False,False,False,True,True,True,False,False,True,PRICE_LEVEL_EXPENSIVE,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False}",True,True,False,unknown,mediterranean_restaurant
ChIJuZpUlDcxMTARiUjy6PGtEk4,Sedap Nusantara Resto,"Jl. Multatuli No.30abc, Hamdan, Kec. Medan Maimun, Kota Medan, Sumatera Utara 20151, Indonesia","4,2",False,False,False,True,True,True,unknown,unknown,unknown,unknown,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False}",True,True,False,unknown,mediterranean_restaurant
ChIJsUmcZI4xMTAR7jELO4_z5KU,Taipan Restaurant,"Capital Building, Jl. Putri Hijau No.1A Lantai 1, Kesawan, Kec. Medan Bar., Kota Medan, Sumatera Utara 20111, Indonesia","4,6",True,True,True,True,True,True,False,False,True,PRICE_LEVEL_EXPENSIVE,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False}",True,True,False,unknown,mediterranean_restaurant
ChIJE66l_cMxMTARoWpytQLhY1Q,BISTRONOMIX,"Jl. Perintis Kemerdekaan, Kesawan, Kec. Medan Bar., Kota Medan, Sumatera Utara 20236, Indonesia","4,6",True,True,True,False,True,True,True,True,True,unknown,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,True,False,True,mediterranean_restaurant
ChIJAQhHDcYxMTAR7isZ4k2aBAo,Jade Restaurant,"JW Marriott Medan, Jl. Putri Hijau No.10, Kesawan, Kec. Medan Bar., Kota Medan, Sumatera Utara 20111, Indonesia","4,5",True,True,unknown,True,True,True,False,False,True,unknown,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': True}",True,True,False,True,mediterranean_restaurant
ChIJ0ZD9oJAvMTARsUWnU0eyRGg,Basnul Cafe,"Jalan Ring Road, Jl. Ps. II Kelurahan No.100, Tj. Sari, Kec. Medan Selayang, Kota Medan, Sumatera Utara 20133, Indonesia","4,6",False,False,unknown,True,True,True,True,False,True,PRICE_LEVEL_MODERATE,{'acceptsCashOnly': True},unknown,unknown,True,unknown,mediterranean_restaurant
ChIJh2iowwwvMTARc7scLuItkuM,MEXICAN KEBAB,"HMR3+Q75, Jl. Ayahanda, Sei Putih Tengah, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20113, Indonesia","5,",unknown,unknown,unknown,True,unknown,unknown,unknown,unknown,unknown,unknown,{'acceptsCashOnly': True},unknown,unknown,True,unknown,mexican_restaurant
ChIJF22ZfxkvMTARdM2ePg3I8nY,The Onyx,"Jl. Gatot Subroto No.395, Sei Sikambing D, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20119, Indonesia","5,",unknown,unknown,True,True,True,True,unknown,unknown,True,unknown,"{'acceptsCreditCards': True, 'acceptsCashOnly': False}",True,unknown,False,unknown,mexican_restaurant
ChIJr6AXVogxMTAR5tSWNjGmqMw,EL BORRITOZ CAMBRIDGE,"Cambridge City Square, Jl. S. Parman No.217, Petisah Tengah, Medan Petisah, Medan City, North Sumatra 20151, Indonesia","5,",unknown,unknown,unknown,True,True,unknown,unknown,unknown,unknown,unknown,{},unknown,unknown,unknown,unknown,mexican_restaurant
ChIJIfPmymwzMTARZZPIAlhWtbE,EL BORRITOZ CEMARA ASRI,"JMPX+756, Bundaran Cemara Asri, Medan Estate, Kec. Percut Sei Tuan, Kabupaten Deli Serdang, Sumatera Utara 20371, Indonesia","4,3",False,False,False,True,True,unknown,unknown,unknown,unknown,unknown,{},unknown,unknown,unknown,unknown,mexican_restaurant
ChIJSaDqFOIvMTARbF1LAGt86Hw,Warkop.Pablo,"Jl. Sei Serayu No.115, Babura Sunggal, Kec. Medan Sunggal, Kota Medan, Sumatera Utara 20154, Indonesia","4,3",False,False,False,unknown,True,unknown,unknown,unknown,unknown,unknown,{'acceptsCashOnly': True},unknown,unknown,True,unknown,mexican_restaurant
ChIJq6qqqtUvMTAR1UbjRddsMYM,Al Jazeerah Restaurant & Cafe Medan,"Jl. K.H. Wahid Hasyim No.66, Babura, Kec. Medan Baru, Kota Medan, Sumatera Utara 20154, Indonesia","4,4",False,False,False,True,True,True,unknown,False,True,unknown,"{'acceptsCreditCards': True, 'acceptsCashOnly': False}",True,unknown,False,unknown,middle_eastern_restaurant
ChIJK0b_YAAvMTAREFcF17BbvZk,Shawarmeet,"Jl. Gaperta Ujung No.1 C, Tj. Gusta, Kec. Medan Helvetia, Kota Medan, Sumatera Utara 20125, Indonesia",unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,{},unknown,unknown,unknown,unknown,middle_eastern_restaurant
ChIJwXNmlIUxMTARqLjuFDBsyaM,Nasi Biryani & Shawarma Ummi Maryam,"Jl. Suka Sehat No.2a, Suka Maju, Kec. Medan Johor, Kota Medan, Sumatera Utara 20217, Indonesia","4,7",unknown,unknown,unknown,unknown,True,True,unknown,False,unknown,PRICE_LEVEL_MODERATE,{'acceptsCashOnly': True},unknown,unknown,True,unknown,middle_eastern_restaurant
ChIJ03-l_uwvMTARHyjEvcacZKE,Resep Warisan Arabic Cuisine,"HJHV+4GC, Komplek Grand Setia Budi Jl. Sei Serayu, Tj. Rejo, Kec. Medan Sunggal, Kota Medan, Sumatera Utara 20154, Indonesia",5,False,False,False,True,True,unknown,unknown,unknown,unknown,unknown,{},unknown,unknown,unknown,unknown,middle_eastern_restaurant
ChIJaYlizU0wMTARcGl_I3JQ-HU,Molen Arab,"Jl. Darussalam No.38, Sei Sikambing D, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20119, Indonesia","4,5",False,False,False,True,True,True,True,False,unknown,PRICE_LEVEL_INEXPENSIVE,{'acceptsCashOnly': True},unknown,unknown,True,unknown,middle_eastern_restaurant
ChIJEbAV5Jg7MTARCD8ILpBbt_U,Plummy Tummy,"Jl. Karya Wisata No.52, Gedung Johor, Kec. Medan Johor, Kota Medan, Sumatera Utara 20144, Indonesia",3,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,{},unknown,unknown,unknown,unknown,middle_eastern_restaurant
ChIJe5beFwgxMTARm9-1MBM4bFM,Almasqa Resto | Kuliner Timur Tengah,"Jl. Arief Rahman Hakim, Sukaramai I, Kec. Medan Area, Kota Medan, Sumatera Utara 20217, Indonesia","4,6",False,False,False,True,True,True,unknown,False,unknown,unknown,"{'acceptsCreditCards': True, 'acceptsCashOnly': False}",True,unknown,False,unknown,middle_eastern_restaurant
ChIJaVFTK0MwMTARIG9tVVsr7CA,Pizza Hut Restoran - Sisingamangaraja,"Jl. Sisingamangaraja No.62, Teladan Bar., Kec. Medan Kota, Kota Medan, Sumatera Utara 20215, Indonesia","4,5",False,False,False,True,True,True,True,False,True,PRICE_LEVEL_MODERATE,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False}",True,True,False,unknown,pizza_restauran
ChIJld7jUt4zMTAR38BLUjWj8QQ,Ratu Pizza Burger dan kebab,"Jl. Kawat II No.4, Tj. Mulia Hilir, Kec. Medan Deli, Kota Medan, Sumatera Utara 20241, Indonesia","4,4",False,False,False,False,unknown,unknown,unknown,unknown,unknown,unknown,{},unknown,unknown,unknown,unknown,pizza_restauran
ChIJQba7YnglMTARS8T9O4FpjYE,Pizza Oei and Pattiserie,"Komplek Setiabudi Raya, Jl. Setia Budi No.11 blok B, Simpang Selayang, Kec. Medan Tuntungan, Kota Medan, Sumatera Utara 20135, Indonesia","4,5",False,False,False,True,unknown,unknown,unknown,False,unknown,unknown,{'acceptsCashOnly': True},unknown,unknown,True,unknown,pizza_restauran
ChIJH32d_dUvMTARwX4r0gCYQSI,Pizza Pizza Pizza,"Jl. Gatot Subroto No.288, Sei Putih Tengah, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20113, Indonesia","3,6",False,False,False,True,True,unknown,unknown,False,unknown,unknown,{'acceptsCashOnly': False},unknown,unknown,False,unknown,pizza_restauran
ChIJ7VKmlgcwMTARZmZwJ1xmILY,Pizza Hut Restoran,"Jl. Jenderal Besar A.H. Nasution, Pangkalan Masyhur, Kec. Medan Johor, Kota Medan, Sumatera Utara 20143, Indonesia","4,5",False,False,False,True,True,True,unknown,False,True,PRICE_LEVEL_MODERATE,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': False}",True,True,False,False,pizza_restauran
ChIJ3zIPntwxMTARhVBk4K6ReXQ,Pizza Hut Restoran,"Jl. Gajah Mada No.19, Petisah Hulu, Kec. Medan Baru, Kota Medan, Sumatera Utara 20151, Indonesia","4,4",False,False,False,True,True,False,unknown,False,True,PRICE_LEVEL_MODERATE,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False}",True,True,False,unknown,pizza_restauran
ChIJEUPhgdwxMTAR4NZYr16rKSY,Pizza Hut Restoran,"Jl. H. Adam Malik No.15, Silalas, Kec. Medan Bar., Kota Medan, Sumatera Utara 20113, Indonesia","4,4",False,False,False,True,True,False,True,False,True,PRICE_LEVEL_MODERATE,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False}",True,True,False,unknown,pizza_restauran
ChIJgRB2Cx8yMTARklDSqJAMI7Y,Pizza Hut Restoran,"Jl. Gunung Krakatau No.24, Pulo Brayan Darat II, Kec. Medan Tim., Kota Medan, Sumatera Utara 20237, Indonesia","4,4",False,False,False,True,True,True,False,False,True,PRICE_LEVEL_MODERATE,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False}",True,True,False,unknown,pizza_restauran
ChIJ_xnM2sYvMTARx_UyVy503YY,Pizza Hut Restoran,"Jl. Setiabudi Abadi I No.203, Tj. Rejo, Kec. Medan Sunggal, Kota Medan, Sumatera Utara 20132, Indonesia","4,5",False,False,False,True,True,False,False,False,True,PRICE_LEVEL_MODERATE,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False}",True,True,False,unknown,pizza_restauran
ChIJw1ibqjouMTARFcO0rc0Mxzc,Pizza Hut Restoran - Plaza Medan Fair,"Plaza Medan Fair Lt.2 /B2-26, Jl. Gatot Subroto No.30, Sekip, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20113, Indonesia","3,9",False,False,False,True,True,True,unknown,False,True,PRICE_LEVEL_MODERATE,"{'acceptsCreditCards': True, 'acceptsDebitCards': True, 'acceptsCashOnly': False, 'acceptsNfc': False}",True,True,False,False,pizza_restauran
